codigo,section,bloque,area_id,exclusivo_rol_id,texto,tipo,opciones,locale,peso,escala,scoring,respuesta_correcta,dimension,exclusivo_nivel_id
"lider_gerente_ventas_CONOCIMIENTO_Q7","adopcion_ia_lider_gerente_ventas","Conocimiento","","","¿Qué es el lead scoring basado en IA?","opcion_multiple_unica","[""Repartir leads de forma aleatoria."",""Ordenar leads según la intuición del vendedor."",""Asignar una puntuación automática a cada lead según su probabilidad de conversión."",""Medir sólo el número de llamadas realizadas.""]","es-MX","1","","","Asignar una puntuación automática a cada lead según su probabilidad de conversión.","{""dimension"":""conocimiento"",""rubros"":[""C"",""A""],""subdimension"":""casos_uso_actuales"",""nivel"":""2""}",""
"lider_gerente_ventas_CONOCIMIENTO_Q8","adopcion_ia_lider_gerente_ventas","Conocimiento","","","¿Cuál es una ventaja clave de usar IA para redactar correos de seguimiento?","opcion_multiple_unica","[""Evitar por completo que el equipo de ventas revise los textos."",""Reducir tiempo y aumentar personalización según el contexto del cliente."",""Enviar correos sin firma ni datos de contacto."",""Enviar más spam.""]","es-MX","1","","","Reducir tiempo y aumentar personalización según el contexto del cliente.","{""dimension"":""conocimiento"",""rubros"":[""C"",""P""],""subdimension"":""productividad"",""nivel"":""2""}",""
"lider_gerente_ventas_CONOCIMIENTO_Q9","adopcion_ia_lider_gerente_ventas","Conocimiento","","","¿Qué indicador puede mejorar directamente con IA en ventas?","opcion_multiple_unica","[""Número de vacaciones del equipo."",""Tasa de conversión de oportunidades a cierres."",""Número de reuniones sociales."",""Tiempo de permanencia en la oficina.""]","es-MX","1","","","Tasa de conversión de oportunidades a cierres.","{""dimension"":""conocimiento"",""rubros"":[""C"",""E""],""subdimension"":""impacto_en_resultados"",""nivel"":""2""}",""
"lider_gerente_ventas_CONOCIMIENTO_Q10","adopcion_ia_lider_gerente_ventas","Conocimiento","","","¿Cuál es una forma razonable de evaluar si la IA está ayudando en el proceso comercial?","opcion_multiple_unica","[""Ver si a los vendedores “les gusta” la nueva herramienta."",""Comparar antes y después métricas como conversión, ticket promedio o ciclo de venta."",""Contar cuántos correos genera la IA."",""Preguntar al proveedor de la herramienta si “cree” que funciona.""]","es-MX","1","","","Comparar antes y después métricas como conversión, ticket promedio o ciclo de venta.","{""dimension"":""conocimiento"",""rubros"":[""C"",""E""],""subdimension"":""impacto_en_resultados"",""nivel"":""2""}",""
"lider_gerente_ventas_CONOCIMIENTO_Q11","adopcion_ia_lider_gerente_ventas","Conocimiento","","","¿Qué se debe hacer con datos sensibles de clientes al usar IA?","opcion_multiple_unica","[""Compartirlos en cualquier herramienta pública sin restricciones."",""Solo usarlos en herramientas aprobadas por la empresa y con políticas claras de privacidad."",""Publicarlos en redes sociales para tener más visibilidad."",""Guardarlos en dispositivos personales sin protección.""]","es-MX","1","","","Solo usarlos en herramientas aprobadas por la empresa y con políticas claras de privacidad.","{""dimension"":""conocimiento"",""rubros"":[""C"",""E""],""subdimension"":""aspectos_eticos_riesgos"",""nivel"":""2""}",""
"lider_gerente_ventas_CONOCIMIENTO_Q12","adopcion_ia_lider_gerente_ventas","Conocimiento","","","¿Cuál de estas decisiones de inversión es más alineada con un uso táctico de IA en ventas?","opcion_multiple_unica","[""Comprar una herramienta de IA sin capacitar al equipo."",""Invertir en módulos de IA dentro del CRM y en un entrenamiento básico para el equipo."",""Reducir el presupuesto de datos de clientes."",""Cambiar toda la fuerza de ventas por bots.""]","es-MX","1","","","Invertir en módulos de IA dentro del CRM y en un entrenamiento básico para el equipo.","{""dimension"":""conocimiento"",""rubros"":[""I"",""E""],""subdimension"":""inversion"",""nivel"":""2""}",""
"lider_gerente_ventas_CONOCIMIENTO_Q13","adopcion_ia_lider_gerente_ventas","Conocimiento","","","¿Qué combinación describe mejor un proceso de ventas “integrado con IA”?","opcion_multiple_unica","[""Sólo usar IA para redactar correos."",""Aplicar IA en varias etapas: priorización de leads, seguimiento, forecast y análisis de resultados."",""Tener una herramienta de IA sin datos."",""Medir sólo la cantidad de llamadas.""]","es-MX","1","","","Aplicar IA en varias etapas: priorización de leads, seguimiento, forecast y análisis de resultados.","{""dimension"":""conocimiento"",""rubros"":[""C"",""A""],""subdimension"":""casos_uso_actuales"",""nivel"":""3""}",""
"lider_gerente_ventas_CONOCIMIENTO_Q14","adopcion_ia_lider_gerente_ventas","Conocimiento","","","¿Qué implica un “forecast de ventas” apoyado en IA?","opcion_multiple_unica","[""Estimar ventas a ojo según la intuición del gerente."",""Utilizar modelos que analizan datos históricos y actividad actual para proyectar resultados."",""Preguntar al proveedor cuánto cree que se venderá."",""Copiar el forecast del año anterior.""]","es-MX","1","","","Utilizar modelos que analizan datos históricos y actividad actual para proyectar resultados.","{""dimension"":""conocimiento"",""rubros"":[""C"",""E""],""subdimension"":""impacto_en_resultados"",""nivel"":""3""}",""
"lider_gerente_ventas_CONOCIMIENTO_Q15","adopcion_ia_lider_gerente_ventas","Conocimiento","","","¿Qué práctica ayuda a mejorar la calidad del lead scoring de IA?","opcion_multiple_unica","[""No registrar actividades en el CRM."",""Completar la mayor cantidad posible de campos relevantes y mantener los datos limpios."",""Actualizar datos sólo al final del año."",""Evitar registrar motivo de pérdida.""]","es-MX","1","","","Completar la mayor cantidad posible de campos relevantes y mantener los datos limpios.","{""dimension"":""conocimiento"",""rubros"":[""C"",""P""],""subdimension"":""productividad"",""nivel"":""3""}",""
"lider_gerente_ventas_CONOCIMIENTO_Q16","adopcion_ia_lider_gerente_ventas","Conocimiento","","","¿Qué es una “alerta inteligente” en un contexto de ventas?","opcion_multiple_unica","[""Un recordatorio genérico en el calendario."",""Una notificación generada por IA cuando detecta cambios relevantes en la cuenta o en la probabilidad de cierre."",""Un correo enviado por recursos humanos."",""Un mensaje automático sin relación con el cliente.""]","es-MX","1","","","Una notificación generada por IA cuando detecta cambios relevantes en la cuenta o en la probabilidad de cierre.","{""dimension"":""conocimiento"",""rubros"":[""C"",""A""],""subdimension"":""casos_uso_actuales"",""nivel"":""3""}",""
"lider_gerente_ventas_CONOCIMIENTO_Q17","adopcion_ia_lider_gerente_ventas","Conocimiento","","","¿Por qué es importante considerar sesgos en modelos de IA para ventas?","opcion_multiple_unica","[""Porque podrían favorecer injustamente ciertos leads o segmentos sin justificación válida."",""Porque los sesgos aumentan siempre las ventas."",""Porque evitan que usemos métricas."",""Porque hacen más lenta la operación.""]","es-MX","1","","","Porque podrían favorecer injustamente ciertos leads o segmentos sin justificación válida.","{""dimension"":""conocimiento"",""rubros"":[""C"",""E""],""subdimension"":""aspectos_eticos_riesgos"",""nivel"":""3""}",""
"lider_gerente_ventas_CONOCIMIENTO_Q18","adopcion_ia_lider_gerente_ventas","Conocimiento","","","¿Qué decisión de inversión muestra una mentalidad de integración de IA en procesos?","opcion_multiple_unica","[""Comprar muchas herramientas sin integrarlas al CRM."",""Consolidar herramientas y asegurar que los módulos de IA estén integrados en el flujo de trabajo del equipo."",""Prohibir el uso de IA."",""Dejar que cada vendedor compre cualquier herramienta por su cuenta.""]","es-MX","1","","","Consolidar herramientas y asegurar que los módulos de IA estén integrados en el flujo de trabajo del equipo.","{""dimension"":""conocimiento"",""rubros"":[""I"",""E""],""subdimension"":""inversion"",""nivel"":""3""}",""
"lider_gerente_ventas_CONOCIMIENTO_Q19","adopcion_ia_lider_gerente_ventas","Conocimiento","","","¿Qué caracteriza un enfoque “data-driven” con IA en ventas?","opcion_multiple_unica","[""Tomar decisiones sólo por intuición."",""Basar decisiones clave en datos, modelos de IA y experimentos medidos."",""Cambiar la estrategia cada semana sin datos."",""Confiar únicamente en la opinión del proveedor de la herramienta.""]","es-MX","1","","","Basar decisiones clave en datos, modelos de IA y experimentos medidos.","{""dimension"":""conocimiento"",""rubros"":[""C"",""E""],""subdimension"":""estrategia"",""nivel"":""4""}",""
"lider_gerente_ventas_CONOCIMIENTO_Q20","adopcion_ia_lider_gerente_ventas","Conocimiento","","","¿Cuál es un uso avanzado de IA en la gestión de territorios o cuentas?","opcion_multiple_unica","[""Asignar cuentas al azar."",""Utilizar modelos que consideran potencial, histórico de compras y probabilidad de crecimiento para repartir territorios."",""Repartir cuentas según quién se queje menos."",""Asignar todo a un supervendedor.""]","es-MX","1","","","Utilizar modelos que consideran potencial, histórico de compras y probabilidad de crecimiento para repartir territorios.","{""dimension"":""conocimiento"",""rubros"":[""C"",""A"",""E""],""subdimension"":""impacto_en_resultados"",""nivel"":""4""}",""
"lider_gerente_ventas_CONOCIMIENTO_Q21","adopcion_ia_lider_gerente_ventas","Conocimiento","","","¿Qué es un “experimento controlado” en la adopción de IA en ventas?","opcion_multiple_unica","[""Probar una herramienta sin comparar resultados."",""Comparar un grupo que usa IA versus otro que no, midiendo métricas específicas."",""Cambiar todos los procesos al mismo tiempo."",""Preguntar informalmente al equipo si siente que “va mejor”.""]","es-MX","1","","","Comparar un grupo que usa IA versus otro que no, midiendo métricas específicas.","{""dimension"":""conocimiento"",""rubros"":[""C"",""E""],""subdimension"":""impacto_en_resultados"",""nivel"":""4""}",""
"lider_gerente_ventas_CONOCIMIENTO_Q22","adopcion_ia_lider_gerente_ventas","Conocimiento","","","¿Por qué es importante la gobernanza de datos al escalar IA en ventas?","opcion_multiple_unica","[""Porque sin reglas claras, se pueden usar datos inexactos o no permitidos, afectando resultados y reputación."",""Porque hace la operación más lenta sin beneficio."",""Porque evita que se compartan mejores prácticas."",""Porque limita el uso de métricas.""]","es-MX","1","","","Porque sin reglas claras, se pueden usar datos inexactos o no permitidos, afectando resultados y reputación.","{""dimension"":""conocimiento"",""rubros"":[""C"",""E""],""subdimension"":""aspectos_eticos_riesgos"",""nivel"":""4""}",""
"lider_gerente_ventas_CONOCIMIENTO_Q23","adopcion_ia_lider_gerente_ventas","Conocimiento","","","¿Cuál es una señal de retorno de inversión (ROI) positivo en IA para ventas?","opcion_multiple_unica","[""Mayor gasto en licencias."",""Mejora medible en indicadores como conversión, ticket promedio o costo de adquisición vs inversión realizada."",""Que la herramienta tenga muchas funciones."",""Que el proveedor sea conocido.""]","es-MX","1","","","Mejora medible en indicadores como conversión, ticket promedio o costo de adquisición vs inversión realizada.","{""dimension"":""conocimiento"",""rubros"":[""I"",""E""],""subdimension"":""inversion"",""nivel"":""4""}",""
"lider_gerente_ventas_CONOCIMIENTO_Q24","adopcion_ia_lider_gerente_ventas","Conocimiento","","","¿Qué rol suele tener un gerente de ventas en la adopción de IA a este nivel?","opcion_multiple_unica","[""Usuario pasivo de una herramienta."",""Líder que define casos de uso, métricas de éxito y coordina con otras áreas la integración."",""Desarrollador de modelos de IA."",""Auditor de TI.""]","es-MX","1","","","Líder que define casos de uso, métricas de éxito y coordina con otras áreas la integración.","{""dimension"":""conocimiento"",""rubros"":[""C"",""E""],""subdimension"":""estrategia"",""nivel"":""4""}",""
"lider_gerente_ventas_CONOCIMIENTO_Q25","adopcion_ia_lider_gerente_ventas","Conocimiento","","","¿Qué diferencia a un enfoque “transformacional” de IA en ventas de uno meramente táctico?","opcion_multiple_unica","[""Usar IA sólo para redactar correos."",""Rediseñar procesos, roles y propuestas de valor alrededor de capacidades de IA, alineado a la estrategia del negocio."",""Comprar más licencias sin cambiar procesos."",""Aumentar el número de dashboards.""]","es-MX","1","","","Rediseñar procesos, roles y propuestas de valor alrededor de capacidades de IA, alineado a la estrategia del negocio.","{""dimension"":""conocimiento"",""rubros"":[""C"",""E""],""subdimension"":""estrategia"",""nivel"":""5""}",""
"lider_gerente_ventas_CONOCIMIENTO_Q26","adopcion_ia_lider_gerente_ventas","Conocimiento","","","¿Cuál es un riesgo estratégico al depender en exceso de un único proveedor de IA para el modelo comercial?","opcion_multiple_unica","[""Tener demasiadas opciones de integración."",""Quedar expuesto a cambios de precios, políticas o fallos que afecten todo el modelo de ventas."",""Mejorar la resiliencia del negocio."",""Reducir la necesidad de estrategia.""]","es-MX","1","","","Quedar expuesto a cambios de precios, políticas o fallos que afecten todo el modelo de ventas.","{""dimension"":""conocimiento"",""rubros"":[""E"",""I""],""subdimension"":""inversion"",""nivel"":""5""}",""
"lider_gerente_ventas_CONOCIMIENTO_Q27","adopcion_ia_lider_gerente_ventas","Conocimiento","","","¿Qué implica incluir IA en la propuesta de valor al cliente?","opcion_multiple_unica","[""Solo mencionar “tenemos IA” en la presentación comercial."",""Diseñar servicios/productos donde la IA aporte resultados tangibles para el cliente (por ejemplo, recomendaciones, personalización, tiempos de respuesta)."",""Aumentar precios sin cambios en el servicio."",""Eliminar la interacción humana.""]","es-MX","1","","","Diseñar servicios/productos donde la IA aporte resultados tangibles para el cliente (por ejemplo, recomendaciones, personalización, tiempos de respuesta).","{""dimension"":""conocimiento"",""rubros"":[""C"",""A"",""E""],""subdimension"":""impacto_en_resultados"",""nivel"":""5""}",""
"lider_gerente_ventas_CONOCIMIENTO_Q28","adopcion_ia_lider_gerente_ventas","Conocimiento","","","¿Por qué la ética de IA se vuelve crítica al escalar modelos que afectan miles de clientes?","opcion_multiple_unica","[""Porque los errores se mantienen locales."",""Porque una mala decisión automatizada puede amplificarse y dañar masivamente la confianza y resultados del negocio."",""Porque reduce la necesidad de cumplimiento normativo."",""Porque elimina la responsabilidad del gerente.""]","es-MX","1","","","Porque una mala decisión automatizada puede amplificarse y dañar masivamente la confianza y resultados del negocio.","{""dimension"":""conocimiento"",""rubros"":[""C"",""E""],""subdimension"":""aspectos_eticos_riesgos"",""nivel"":""5""}",""
"lider_gerente_ventas_CONOCIMIENTO_Q29","adopcion_ia_lider_gerente_ventas","Conocimiento","","","¿Qué tipo de inversión refleja una visión de largo plazo en IA para ventas?","opcion_multiple_unica","[""Comprar muchas herramientas sin capacitación ni estrategia."",""Invertir en datos, integraciones, habilidades del equipo y gobierno de IA, no sólo en licencias."",""Rotar proveedores continuamente sin evaluar resultados."",""Reducir la inversión en datos para ahorrar.""]","es-MX","1","","","Invertir en datos, integraciones, habilidades del equipo y gobierno de IA, no sólo en licencias.","{""dimension"":""conocimiento"",""rubros"":[""I"",""E""],""subdimension"":""inversion"",""nivel"":""5""}",""
